"benchmark","item_id","topic","problem","gold_answer","prompt_id","prompt_family","prompt_template","prompt_text","difficulty","source"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P08_short_proof","F02_reasoning_depth","Give a short but complete solution. Include only the essential reasoning. End with \boxed{...}.

Problem:
{problem}","Give a short but complete solution. Include only the essential reasoning. End with \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P27_detailed_solution","F02_reasoning_depth","Give a detailed mathematical solution. Explain the key transformations and justify the final result. End with \boxed{...}.

Problem:
{problem}","Give a detailed mathematical solution. Explain the key transformations and justify the final result. End with \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P28_medium_detail","F02_reasoning_depth","Solve the problem with a moderate amount of detail. Include enough reasoning to make the answer checkable. End with \boxed{...}.

Problem:
{problem}","Solve the problem with a moderate amount of detail. Include enough reasoning to make the answer checkable. End with \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P29_lemma_style","F02_reasoning_depth","Solve the problem using clear mathematical claims or lemmas if helpful. Keep the proof organized. End with \boxed{...}.

Problem:
{problem}","Solve the problem using clear mathematical claims or lemmas if helpful. Keep the proof organized. End with \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P30_equation_focused","F02_reasoning_depth","Solve the problem with equation-focused reasoning. Use concise prose and show the necessary algebraic or logical steps. End with \boxed{...}.

Problem:
{problem}","Solve the problem with equation-focused reasoning. Use concise prose and show the necessary algebraic or logical steps. End with \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P31_explain_key_idea","F02_reasoning_depth","Solve the problem and clearly identify the key idea of the solution. Then carry out the computation or proof. End with \boxed{...}.

Problem:
{problem}","Solve the problem and clearly identify the key idea of the solution. Then carry out the computation or proof. End with \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P32_rigorous_but_brief","F02_reasoning_depth","Provide a rigorous but brief solution. Avoid long commentary, but do not skip essential justification. End with \boxed{...}.

Problem:
{problem}","Provide a rigorous but brief solution. Avoid long commentary, but do not skip essential justification. End with \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P05_verify","F03_verification_checking","Solve the problem, then briefly check your result. The final line must be: Final answer: \boxed{...}.

Problem:
{problem}","Solve the problem, then briefly check your result. The final line must be: Final answer: \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P07_careful","F03_verification_checking","Solve the problem carefully. Check definitions, constraints, and edge cases before giving the answer. End with exactly one final answer in the form \boxed{...}.

Problem:
{problem}","Solve the problem carefully. Check definitions, constraints, and edge cases before giving the answer. End with exactly one final answer in the form \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P10_independent_check","F03_verification_checking","Solve the problem. After obtaining an answer, verify it using an independent check. End with exactly one final answer in the form \boxed{...}.

Problem:
{problem}","Solve the problem. After obtaining an answer, verify it using an independent check. End with exactly one final answer in the form \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P18_error_check","F03_verification_checking","Solve the problem and actively check for common mistakes. Verify arithmetic, algebraic simplification, and boundary conditions. End with exactly one final answer in the form \boxed{...}.

Problem:
{problem}","Solve the problem and actively check for common mistakes. Verify arithmetic, algebraic simplification, and boundary conditions. End with exactly one final answer in the form \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P33_constraint_check","F03_verification_checking","Solve the problem. Before finalizing, check that the answer satisfies all stated constraints. End with \boxed{...}.

Problem:
{problem}","Solve the problem. Before finalizing, check that the answer satisfies all stated constraints. End with \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P34_boundary_check","F03_verification_checking","Solve the problem and check possible boundary or exceptional cases. Make sure the final answer is valid in all cases. End with \boxed{...}.

Problem:
{problem}","Solve the problem and check possible boundary or exceptional cases. Make sure the final answer is valid in all cases. End with \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P35_sanity_check","F03_verification_checking","Solve the problem, then perform a brief sanity check on the magnitude, sign, or feasibility of the answer. End with \boxed{...}.

Problem:
{problem}","Solve the problem, then perform a brief sanity check on the magnitude, sign, or feasibility of the answer. End with \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P36_substitution_check","F03_verification_checking","Solve the problem. If possible, substitute or test the final result back into the original conditions. End with \boxed{...}.

Problem:
{problem}","Solve the problem. If possible, substitute or test the final result back into the original conditions. End with \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
"olym_math","olym_0387","Geometry","Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","48","P37_mistake_resistant","F03_verification_checking","Solve the problem in a mistake-resistant way. Track assumptions and verify the final expression carefully. End with \boxed{...}.

Problem:
{problem}","Solve the problem in a mistake-resistant way. Track assumptions and verify the final expression carefully. End with \boxed{...}.

Problem:
Let $A R M L$ be a trapezoid with bases $\overline{A R}$ and $\overline{M L}$, such that $M R=R A=A L$ and $L R=$ $A M=M L$. Point $P$ lies inside the trapezoid such that $\angle R M P=12^{\circ}$ and $\angle R A P=6^{\circ}$. Diagonals $A M$ and $R L$ intersect at $D$. Compute the measure, in degrees, of angle $A P D$.","Competition","OlympiadBench"
